Ticker,Beta
002639.SZ,0.214175736858
002640.SZ,0.396793402749
002641.SZ,0.736013119984
002644.SZ,0.589517282871
002648.SZ,0.597160037733
002651.SZ,0.608846753322
002653.SZ,0.330758685934
002658.SZ,0.0208445667535
002662.SZ,0.664068964171
002663.SZ,0.576170132024
002665.SZ,0.372703185186
002666.SZ,0.711605170775
002672.SZ,0.469505506685
002673.SZ,0.841185417665
002678.SZ,0.404419667495
002681.SZ,0.28921075301
002683.SZ,0.169505796171
002685.SZ,0.114115501664
002689.SZ,0.434457439271
002690.SZ,0.43791187106
002697.SZ,0.552625022858
002698.SZ,0.428503363183
002701.SZ,0.37233091686
002716.SZ,0.0896699672982
002721.SZ,0.00977427644916
300001.SZ,1.20187245625
300002.SZ,1.01378195863
300003.SZ,0.878597671517
300004.SZ,0.76106979665
300005.SZ,0.820475737523
300010.SZ,0.89679381358
300011.SZ,0.949324218632
300015.SZ,0.832172594744
300017.SZ,1.05715622573
300020.SZ,0.833238492901
300024.SZ,1.06970466272
300026.SZ,0.666576778619
300027.SZ,0.705430515554
300033.SZ,0.353131497114
300039.SZ,0.721283334628
300043.SZ,0.003929788857
300045.SZ,0.903692417726
300055.SZ,0.223820035821
300058.SZ,0.492840017377
300059.SZ,1.18914954343
300064.SZ,0.925688719077
300067.SZ,1.13511158735
300068.SZ,0.408647730557
300070.SZ,0.859560678127
300071.SZ,0.528453661612
300072.SZ,1.00696047114
300074.SZ,0.119216197377
300079.SZ,1.02339444726
300080.SZ,0.669031787093
300082.SZ,1.03009446444
300088.SZ,1.05312383845
300090.SZ,0.965072183532
300101.SZ,0.9242665212
300102.SZ,0.952488128562
300105.SZ,0.770407248233
300107.SZ,0.014430155717
300110.SZ,0.866282114837
300111.SZ,0.389247825094
300115.SZ,0.817652990572
300116.SZ,0.960277816802
300118.SZ,0.817505968851
300122.SZ,0.640080291077
300124.SZ,0.9823156782
300128.SZ,0.993644972013
300129.SZ,1.13022638026
300131.SZ,0.737936166345
300133.SZ,0.770520124626
300134.SZ,0.100120494496
300135.SZ,1.06475330609
300136.SZ,0.806990449213
300144.SZ,0.763520755855
300146.SZ,0.614476269197
300147.SZ,0.887164642556
300150.SZ,0.0389130532066
300151.SZ,0.928612029
300155.SZ,1.09467386652
300157.SZ,0.598687986613
300159.SZ,0.922921367636
300166.SZ,0.733502440572
300168.SZ,0.308147359489
300170.SZ,0.729320692911
300171.SZ,0.678928904412
300173.SZ,0.695222575909
300178.SZ,0.100112031607
300181.SZ,0.920544561913
300182.SZ,0.0490261754861
300185.SZ,0.963550693488
300189.SZ,0.823491663859
300197.SZ,0.857170866714
300199.SZ,0.217571336735
300202.SZ,0.391511350623
300207.SZ,0.946048227781
300208.SZ,0.770380994737
300215.SZ,0.60488730324
300224.SZ,1.07084409353
300237.SZ,0.709785441735
300251.SZ,0.587444131709
300253.SZ,0.593121450062
300257.SZ,0.557392610746
300269.SZ,-0.00436238825762
300273.SZ,0.375610898358
300274.SZ,0.641232623454
300278.SZ,0.218801329726
300284.SZ,0.321787405382
300287.SZ,0.500448033985
300291.SZ,0.470579386304
300296.SZ,0.472480702639
300301.SZ,-0.0808287868523
300303.SZ,0.700718253393
300307.SZ,0.504388470301
300315.SZ,0.355970096565
300316.SZ,0.0511228631695
300323.SZ,0.488253444055
300336.SZ,0.521573758808
300383.SZ,0.0739402578501
600000.SS,1.05814871816
600004.SS,0.723628316109
600006.SS,0.886575377737
600007.SS,0.745689127753
600008.SS,0.968251758877
600009.SS,0.664163186906
600010.SS,1.04897240622
600011.SS,0.624782723361
600012.SS,0.680830348432
600015.SS,1.03996833807
600016.SS,1.01814091599
600017.SS,0.793936073367
600018.SS,0.744581520309
600019.SS,0.608522373656
600020.SS,0.706259322939
600021.SS,0.728223846191
600022.SS,0.773628772636
600023.SS,0.0231051512278
600026.SS,1.02825600747
600027.SS,0.713399203854
600028.SS,0.586708239907
600029.SS,1.02588133163
600030.SS,1.44091034428
600031.SS,1.21773927486
600033.SS,0.671293298242
600035.SS,0.102513750345
600036.SS,0.922559884463
600037.SS,1.12226703328
600038.SS,0.91160323692
600039.SS,1.06471190817
600048.SS,0.569831812275
600050.SS,0.716126270784
600052.SS,0.997494029698
600056.SS,0.738760151312
600057.SS,0.643059028485
600058.SS,1.14300735207
600059.SS,0.0170170654816
600060.SS,0.847193635914
600061.SS,1.15113050618
600062.SS,0.829079033414
600063.SS,1.00023936315
600064.SS,1.18159819947
600066.SS,0.767258221162
600067.SS,1.21150925929
600068.SS,1.01116559644
600069.SS,0.983207920366
600073.SS,0.954894307644
600077.SS,0.922316959306
600078.SS,1.21944961121
600079.SS,0.608455000041
600082.SS,1.1013669728
600085.SS,0.700556990328
600089.SS,1.08295782854
600093.SS,0.893171574568
600094.SS,0.727539389018
600096.SS,0.934438607626
600098.SS,0.720993230923
600100.SS,0.993805472422
600103.SS,0.87242808132
600104.SS,0.998187027865
600106.SS,0.939880916326
600108.SS,0.940840800378
600109.SS,1.50127596201
600110.SS,0.916088474164
600111.SS,0.937957671447
600112.SS,0.894398651021
600115.SS,1.02846635427
600117.SS,1.10372537926
600118.SS,0.970162428097
600120.SS,0.985891921598
600121.SS,1.06768992812
600122.SS,0.970227565982
600123.SS,1.3821765377
600125.SS,1.06046415417
600126.SS,0.852404512635
600127.SS,0.866676865715
600130.SS,1.0292899304
600131.SS,1.11236354071
600133.SS,0.713551368418
600138.SS,0.854734860857
600139.SS,0.688297363527
600141.SS,1.24480197403
600143.SS,0.674264658566
600151.SS,0.996111035603
600153.SS,0.0293629134858
600157.SS,1.29118398805
600158.SS,1.29477405264
600159.SS,1.00178386839
600160.SS,1.25649097899
600161.SS,0.914091036689
600162.SS,0.997531895694
600163.SS,0.820678204217
600166.SS,1.22086730819
600168.SS,0.912736914003
600169.SS,1.23365107639
600170.SS,1.00229931083
600171.SS,1.14891679612
600172.SS,1.17749149207
600173.SS,1.00001110126
600175.SS,0.763757669896
600176.SS,1.22028646646
600177.SS,1.04134751039
600180.SS,0.393224969181
600183.SS,0.62276003768
600185.SS,1.30651582186
600186.SS,0.907332527775
600187.SS,0.935450955255
600188.SS,1.38205674611
600190.SS,0.664481864916
600196.SS,0.818112926164
600198.SS,0.880058754578
600199.SS,0.935851875363
600200.SS,0.963468931646
600206.SS,1.08766922075
600207.SS,0.852218227594
600208.SS,1.04300831796
600210.SS,0.885274483503
600212.SS,1.04689001836
600216.SS,0.929172018303
600217.SS,0.955469491512
600219.SS,1.02982008014
600220.SS,0.867028576542
600221.SS,0.980437524155
600222.SS,0.845059598632
600223.SS,1.1748724624
600225.SS,1.04194722904
600227.SS,0.88875294339
600229.SS,1.00065798281
600231.SS,1.06430587542
600236.SS,0.721718986788
600237.SS,0.852069962965
600240.SS,1.24745406984
600246.SS,1.05027598033
600249.SS,0.906492326583
600251.SS,0.990154376266
600252.SS,1.01508601945
600255.SS,0.612430113188
600256.SS,1.0269365412
600260.SS,1.11396992565
600261.SS,0.974475753595
600266.SS,1.13039230333
600267.SS,0.64426449815
600268.SS,1.08312826506
600269.SS,0.7053133142
600270.SS,1.16232887504
600271.SS,1.052627597
600273.SS,0.919005861201
600275.SS,0.583588795326
600276.SS,0.51445257239
600277.SS,0.847850993202
600278.SS,1.08991347621
600280.SS,0.392301621135
600281.SS,0.82584963247
600282.SS,0.801257764381
600284.SS,0.979444310219
600285.SS,0.902850890432
600290.SS,1.04757535628
600292.SS,0.978929476942
600295.SS,1.03947919412
600297.SS,0.78826043823
600299.SS,0.985810109388
600300.SS,0.961624944948
600303.SS,1.09590152258
600307.SS,0.924759929083
600308.SS,0.927191725907
600309.SS,1.09401486234
600310.SS,0.975755095557
600311.SS,1.08615193815
600312.SS,1.01213334797
600315.SS,0.232583305712
600316.SS,1.08126554812
600317.SS,0.751953736746
600320.SS,0.990403767756
600321.SS,0.826542004666
600322.SS,1.03367967445
600323.SS,0.979135654283
600325.SS,1.15928888392
600326.SS,1.15702157968
600327.SS,1.0811424764
600329.SS,0.984039655742
600330.SS,1.17958861793
600332.SS,0.851374344975
600333.SS,0.969513843296
600335.SS,0.84182025415
600336.SS,1.10017102548
600337.SS,0.543765125177
600338.SS,0.631720090741
600339.SS,1.04171553461
600340.SS,0.280875709139
600343.SS,0.696722101053
600346.SS,0.171681671339
600348.SS,1.4055041216
600350.SS,0.702952526395
600351.SS,0.86778548162
600352.SS,1.10100295466
600353.SS,0.500637424699
600360.SS,1.11682689947
600361.SS,0.855639869218
600362.SS,1.31088615281
600366.SS,1.37860308437
600368.SS,0.992744379246
600369.SS,1.2380381608
600372.SS,0.873745913221
600373.SS,0.983779680126
600375.SS,1.09646749775
600376.SS,1.28299082421
600377.SS,0.4867387568
600380.SS,0.742956347998
600381.SS,0.64663526656
600383.SS,1.13173021489
600388.SS,1.10873632467
600392.SS,0.710014688224
600395.SS,1.50024282822
600396.SS,0.932774269321
600397.SS,0.758631496206
600398.SS,0.914411574329
600399.SS,1.00207522186
600400.SS,1.06134862586
600401.SS,0.541641977279
600403.SS,1.03724858823
600406.SS,0.637658640044
600408.SS,1.08973787377
600409.SS,0.981751187833
600410.SS,1.20575901908
600415.SS,1.06229559139
600416.SS,1.12676780999
600418.SS,1.26217263154
600425.SS,1.24883858386
600426.SS,1.19172687316
600428.SS,1.07764046154
600429.SS,0.929626212398
600433.SS,0.515423949126
600435.SS,0.973222947561
600438.SS,0.965076437638
600439.SS,1.05450447242
600446.SS,0.913979157879
600458.SS,1.10216368657
600460.SS,0.681721812157
600462.SS,0.399143213361
600466.SS,0.875913327763
600467.SS,0.978268845073
600470.SS,1.07706310288
600477.SS,1.039610505
600478.SS,0.596747201919
600481.SS,0.386599923949
600482.SS,1.17703266611
600483.SS,0.983408318367
600487.SS,1.09344147812
600488.SS,0.520255693153
600489.SS,0.840929471865
600490.SS,0.542728995778
600491.SS,1.15452137088
600495.SS,0.468987684501
600496.SS,1.09832094863
600497.SS,1.32236099713
600498.SS,1.0022423932
600499.SS,0.0357186285578
600500.SS,1.01583970597
600502.SS,1.10583595701
600503.SS,1.08846716554
600507.SS,0.86274754098
600508.SS,1.21415847437
600509.SS,0.987784942014
600510.SS,1.04920696339
600512.SS,0.91231316331
600516.SS,1.16049692584
600517.SS,0.748679688036
600518.SS,0.394455155882
600519.SS,0.535283633651
600521.SS,0.875412430252
600522.SS,1.08138620304
600525.SS,0.498932244895
600526.SS,0.534413664486
600527.SS,0.996445986068
600528.SS,1.09612833444
600532.SS,0.943158354603
600533.SS,1.00114220202
600535.SS,0.527564295932
600537.SS,0.649393330085
600545.SS,1.03743787303
600546.SS,1.42727287673
600547.SS,0.723856951091
600548.SS,0.741257443033
600549.SS,0.0202115828224
600550.SS,1.02857965128
600551.SS,0.947303664382
600555.SS,0.827996688921
600557.SS,0.791649742123
600558.SS,0.938331936645
600565.SS,0.678376660971
600566.SS,0.77484355695
600567.SS,0.870683618132
600568.SS,0.931637805728
600569.SS,0.764452454289
600570.SS,0.836362760119
600572.SS,0.803829043256
600575.SS,0.822825458807
600577.SS,0.449077251098
600578.SS,0.482993659658
600580.SS,0.961025611289
600582.SS,1.12063528831
600583.SS,0.991915583878
600584.SS,1.06846654681
600585.SS,1.2975190932
600586.SS,1.10242242046
600588.SS,0.814288658407
600589.SS,0.945269585186
600590.SS,1.02548101853
600594.SS,0.573241010729
600595.SS,1.09542878003
600596.SS,1.12697681851
600597.SS,0.794383341127
600598.SS,0.781531286585
600600.SS,0.576282328384
600601.SS,0.882627348413
600602.SS,0.79760470851
600604.SS,0.821208305104
600606.SS,1.05295823076
600609.SS,0.932436564326
600610.SS,0.289111392596
600611.SS,1.00982599296
600612.SS,0.859384775521
600613.SS,0.421265884837
600614.SS,0.486941320604
600616.SS,0.950044345997
600617.SS,0.209686508061
600618.SS,1.12442506328
600619.SS,1.0834853196
600621.SS,1.06761867781
600622.SS,1.17719917589
600623.SS,1.075094048
600624.SS,1.08467768379
600626.SS,1.05511742685
600628.SS,0.973345297158
600633.SS,0.39501653075
600634.SS,0.0890009257264
600635.SS,0.932992935477
600637.SS,0.834355240905
600638.SS,0.871894890273
600639.SS,0.947988775534
600640.SS,1.04060480489
600641.SS,1.1690811884
600642.SS,0.646013867794
600643.SS,0.589987235229
600644.SS,0.998268141006
600648.SS,1.1619239164
600649.SS,0.753586668291
600650.SS,1.01597628804
600651.SS,0.744605772618
600652.SS,1.21547142036
600653.SS,0.773044989408
600654.SS,0.798962911673
600657.SS,1.16959186009
600658.SS,1.00587580981
600660.SS,0.825300409104
600662.SS,0.993013057171
600663.SS,0.990644836982
600665.SS,1.06274538383
600667.SS,0.399608063806
600674.SS,0.763273290827
600675.SS,0.974561855912
600676.SS,0.958727236043
600683.SS,1.30313048257
600684.SS,1.23874549785
600686.SS,0.932458264454
600687.SS,0.42807438486
600688.SS,0.693623429458
600690.SS,0.230339635966
600691.SS,0.574204364229
600695.SS,1.00392701571
600698.SS,0.449869466101
600699.SS,0.632417193241
600703.SS,1.19300839725
600704.SS,1.18874365519
600705.SS,0.653928203081
600707.SS,1.02866131014
600708.SS,0.999809681885
600710.SS,0.852413546526
600711.SS,0.986735413785
600712.SS,0.841775374759
600713.SS,1.01980353333
600716.SS,0.952368394949
600717.SS,0.847572904093
600718.SS,1.02435590992
600720.SS,1.42912766752
600722.SS,0.845333797188
600723.SS,0.970852642233
600724.SS,1.03154767727
600726.SS,0.760208553891
600736.SS,1.05666998355
600737.SS,0.91363928711
600739.SS,1.20516772829
600740.SS,1.21457918684
600741.SS,0.940308544279
600743.SS,1.14207211901
600744.SS,0.8620142692
600747.SS,0.906214524855
600748.SS,1.30321744941
600751.SS,0.520562614412
600754.SS,0.796849353285
600755.SS,0.736855404632
600757.SS,0.627176249323
600759.SS,0.169863519061
600761.SS,1.17555819448
600765.SS,1.26448889935
600770.SS,0.980580073065
600773.SS,1.17601837763
600775.SS,0.971151391058
600776.SS,1.04813570947
600777.SS,0.490960560707
600780.SS,0.695865838157
600782.SS,0.521769150907
600783.SS,1.1989650906
600784.SS,0.720107027071
600787.SS,1.12808696441
600789.SS,0.962943939709
600790.SS,0.999518153004
600792.SS,1.17918806781
600794.SS,0.767920795767
600795.SS,0.599631338223
600797.SS,0.92069986181
600798.SS,0.803904656874
600800.SS,0.940147175401
600801.SS,1.50598799763
600803.SS,0.808800646794
600804.SS,1.01027274037
600805.SS,0.643768733713
600807.SS,0.532475833659
600808.SS,0.799378389492
600809.SS,0.78213808377
600811.SS,1.16654290675
600812.SS,0.873098919858
600814.SS,0.623111798722
600815.SS,1.29214393333
600816.SS,1.00795029705
600819.SS,0.911499308037
600820.SS,0.928294359493
600823.SS,1.09809355952
600824.SS,0.979285710552
600827.SS,1.0017501691
600828.SS,0.746643663102
600831.SS,1.13556466014
600835.SS,1.13633579686
600837.SS,1.4432282312
600839.SS,0.759647658476
600841.SS,0.947060786301
600843.SS,1.04337860186
600844.SS,1.08222697821
600846.SS,1.12814076042
600848.SS,1.04649871759
600851.SS,1.06532620604
600853.SS,0.942089795414
600854.SS,0.901668548417
600856.SS,0.833198920493
600858.SS,0.867071781354
600862.SS,0.90525071623
600863.SS,0.769197043042
600864.SS,1.07941075944
600866.SS,1.02502763098
600867.SS,0.892883776591
600868.SS,0.796588285866
600869.SS,0.825425267728
